Index,GHC,Measurement
507,528000,180
508,528000,250
509,528000,166
510,528000,167
511,528000,237
512,528000,170
513,528000,169
514,528000,169
515,528000,167
516,528000,174
517,528000,209
518,528000,165
519,528000,173
520,528000,246
521,528000,167
522,528000,169
523,528000,172
524,528000,171
525,528000,175
526,528000,172
527,528000,171
528,528000,166
529,528000,177
530,528000,164
531,528000,167
532,528000,169
533,528000,164
534,528000,247
535,528000,166
536,528000,174
537,528000,240
538,528000,171
539,528000,247
540,528000,195
541,528000,164
542,528000,177
543,528000,170
544,528000,173
545,528000,176
546,528000,255
547,528001,247
548,528001,175
549,528001,176
550,528001,170
551,528001,171
552,528001,172
553,528001,173
554,528001,163
555,528002,242
556,528002,206
557,528002,170
558,528003,167
559,528003,167
560,528004,251
561,528004,167
562,528018,216
563,528018,237
564,528018,173
565,528018,172
566,528018,213
567,528018,247
568,528018,169
569,528018,165
570,528018,243
571,528018,170
572,528018,167
573,528018,170
574,528020,173
575,528020,164
576,528020,172
577,528020,167
578,528020,168
579,528020,168
580,528020,172
581,528020,173
582,528021,172
583,528021,167
584,528021,244
585,528021,170
586,528021,249
587,528021,168
588,528022,210
589,528022,165
590,528022,166
591,528022,168
592,528025,166
593,528026,169
594,528026,170
595,528026,171
596,528026,171
597,528026,168
598,528027,172
599,528028,167
600,528028,167
601,528028,172
602,528028,168
603,528028,172
604,528030,174
605,528030,164
606,528032,243
607,528032,171
608,528032,171
609,528033,170
610,528033,169
611,528034,170
612,528034,169
613,528034,247
614,528034,175
615,528034,170
616,528034,193
617,528038,174
618,528038,166
619,528042,178
620,528042,172
621,528042,173
622,528042,174
623,528042,175
624,528042,178
625,528042,175
626,528042,174
627,528042,255
628,528042,182
629,528042,178
630,528042,173
631,528043,251
632,528043,253
633,528044,178
634,528044,172
635,528044,176
636,528044,175
637,528044,176
638,528044,176
639,528044,173
640,528044,212
641,528045,176
642,528048,176
643,528048,177
644,528048,173
645,528049,249
646,528049,170
647,528049,173
648,528049,173
649,528051,217
650,528051,251
651,528051,178
652,528051,172
653,528052,236
654,528053,171
655,528054,174
656,528054,249
657,528057,168
658,528057,167
659,528057,170
660,528058,169
661,528058,173
662,528058,170
663,528058,170
664,528058,255
665,528058,176
666,528058,170
667,528058,176
668,528058,170
669,528058,166
670,528058,182
671,528059,247
672,528059,249
673,528059,254
674,528059,178
675,528060,171
676,528060,176
677,528061,170
678,528061,170
679,528061,249
680,528061,169
681,528061,169
682,528063,167
683,528064,245
684,528065,167
685,528065,166
686,528066,167
687,528068,175
688,528068,169
689,528070,170
690,528070,173
691,528070,238
692,528070,212
693,528073,251
694,528073,171
695,528073,170
696,528073,191
697,528073,189
698,528073,168
699,528073,175
700,528074,171
701,528075,171
702,528075,173
703,528077,168
704,528077,248
705,528077,170
706,528077,241
707,528077,174
708,528079,244
709,528080,169
710,528083,173
711,528083,168
712,528083,166
713,528084,170
714,528086,247
715,528086,172
716,528086,170
717,528086,166
718,528086,251
719,528086,170
720,528086,167
721,528086,171
722,528088,170
723,528088,168
724,528088,169
725,528088,175
726,528088,174
727,528088,254
728,528088,177
729,528088,167
730,528088,251
731,528088,171
732,528088,167
733,528088,174
734,528088,168
735,528088,248
736,528088,172
737,528088,171
738,528088,175
739,528088,174
740,528088,169
741,528089,250
742,528089,169
743,528089,176
744,528089,171
745,528089,206
746,528089,177
747,528089,246
748,528089,171
749,528090,175
750,528090,232
751,528090,247
752,528090,244
753,528090,246
754,528090,245
755,528090,171
756,528090,247
757,528090,196
758,528090,167
759,528090,168
760,528090,170
761,528090,173
762,528090,166
763,528091,168
764,528091,210
765,528092,173
766,528092,165
767,528093,246
768,528093,169
769,528095,169
770,528095,172
771,528096,172
772,528096,173
773,528096,242
774,528097,188
775,528097,171
776,528097,194
777,528097,234
778,528097,172
779,528097,172
780,528097,168
781,528097,250
782,528099,166
783,528099,243
784,528099,247
785,528099,173
786,528099,170
787,528100,175
788,528100,176
789,528100,171
790,528101,169
791,528101,176
792,528102,169
793,528102,171
794,528103,188
795,528103,174
796,528103,171
797,528103,172
798,528103,172
799,528103,174
800,528104,172
801,528104,178
802,528104,240
803,528104,170
804,528104,179
805,528104,241
806,528104,171
807,528104,249
808,528105,249
809,528105,172
810,528105,175
811,528105,173
812,528107,175
813,528108,172
814,528108,179
815,528108,170
816,528108,175
817,528108,172
818,528108,176
819,528108,175
820,528108,176
821,528110,255
822,528110,178
823,528110,251
824,528110,176
825,528110,178
826,528110,170
827,528110,170
828,528110,251
829,528113,178
830,528113,218
831,528113,246
832,528113,172
833,528113,180
834,528113,251
835,528113,176
836,528113,170
837,528116,178
838,528116,175
839,528116,178
840,528116,173
841,528117,176
842,528117,178
843,528117,176
844,528117,246
845,528117,170
846,528117,177
847,528117,176
848,528117,174
849,528117,252
850,528117,175
851,528117,246
852,528117,169
853,528117,169
854,528117,242
855,528118,180
856,528119,175
857,528120,240
858,528121,178
859,528121,171
860,528122,171
861,528123,176
862,528123,175
863,528123,174
864,528123,178
865,528123,178
866,528123,175
867,528123,249
868,528123,174
869,528123,176
870,528123,175
871,528123,178
872,528123,208
873,528126,173
874,528126,179
875,528126,178
876,528126,249
877,528126,247
878,528126,251
879,528126,248
880,528126,175
881,528126,177
882,528126,255
883,528126,251
884,528126,178
885,528126,175
886,528126,170
887,528127,176
888,528127,175
889,528127,215
890,528127,252
891,528127,175
892,528127,176
893,528127,190
894,528127,171
895,528127,175
896,528127,173
