Index,GHC,Measurement
165,528192,1240
166,528192,1300
167,528192,1260
168,528192,1240
169,528192,1210
170,528192,1190
171,528192,1250
172,528192,1140
173,528192,1250
174,528192,1190
175,528192,1150
176,528192,1190
177,528192,1220
178,528192,1280
179,528192,1290
180,528193,1180
181,528193,1200
182,528195,1180
183,528195,1200
184,528196,1280
185,528196,1170
186,528196,1210
187,528196,1270
188,528196,1210
189,528196,1250
190,528198,1220
191,528198,1210
192,528198,1220
193,528198,1270
194,528198,1570
195,528198,1260
196,528198,1240
197,528198,1230
198,528198,1220
199,528198,1200
200,528198,1500
201,528198,1340
202,528198,1250
203,528199,1220
204,528199,1230
205,528202,1210
206,528202,1240
207,528205,1210
208,528205,1800
209,528205,1280
210,528205,1280
211,528207,1250
212,528207,1190
213,528207,1270
214,528207,1270
215,528208,1270
216,528208,1240
217,528208,1280
218,528208,1240
219,528208,1230
220,528208,1380
221,528211,1370
222,528211,1190
223,528212,1240
224,528212,1240
225,528212,1190
226,528212,1180
227,528213,1260
228,528213,1200
229,528216,1220
230,528219,1380
231,528219,1230
232,528219,1290
233,528222,1210
234,528222,1280
235,528223,1300
236,528223,1220
237,528224,1220
238,528224,1200
239,528224,1300
240,528224,1270
241,528224,1260
242,528224,1190
243,528224,1220
244,528224,1270
245,528224,1230
246,528224,1280
247,528224,1250
248,528224,1280
249,528224,1200
250,528225,1190
251,528225,1180
252,528225,1200
253,528225,1220
254,528226,1260
255,528226,1200
256,528226,1190
257,528226,1210
258,528228,1190
259,528228,2150
260,528229,1240
261,528229,1440
262,528229,1200
263,528229,1240
264,528232,1220
265,528232,1250
266,528232,1190
267,528232,1450
268,528234,1360
269,528234,1200
270,528234,1200
271,528235,1330
272,528235,1260
273,528235,1220
274,528235,1200
275,528236,1200
276,528236,1180
277,528236,1190
278,528236,1260
279,528236,1230
280,528237,1240
281,528237,1240
282,528237,1180
283,528237,1210
284,528237,1210
285,528237,1210
286,528237,1230
287,528237,1240
288,528238,1220
289,528238,1150
290,528238,1200
291,528238,1230
292,528238,1210
293,528238,1230
294,528239,1220
295,528239,1200
296,528241,1210
297,528241,1230
298,528242,1210
299,528244,1290
300,528244,1320
301,528245,1270
302,528245,1230
303,528245,1250
304,528245,1310
305,528245,1250
306,528245,1150
307,528247,1190
308,528247,1180
309,528247,1230
310,528247,1230
311,528247,1240
312,528247,1200
313,528247,1180
314,528247,1220
315,528247,1220
316,528247,1210
317,528249,1220
318,528249,1350
319,528249,1240
320,528249,1200
321,528250,1220
322,528250,1360
323,528250,1230
324,528250,1150
325,528250,1230
326,528255,1230
327,528255,1220
328,528255,1330
329,528255,1200
330,528258,1240
331,528258,1880
332,528258,1170
333,528258,1250
334,528258,1240
335,528258,1210
336,528258,1230
337,528258,1250
338,528258,1210
339,528258,1210
340,528258,1280
341,528259,1190
342,528259,1290
343,528261,1380
344,528261,1220
345,528261,1220
346,528261,1220
347,528261,1220
348,528261,1200
349,528261,1240
350,528261,1260
351,528261,1260
352,528261,1190
353,528261,1220
354,528261,1240
355,528263,1250
356,528263,1240
357,528264,1260
358,528264,1220
359,528266,1390
360,528267,1230
361,528267,1530
362,528267,1230
363,528267,1190
364,528268,1310
365,528268,1220
366,528269,1190
367,528269,1220
368,528269,1190
369,528269,1280
370,528270,1250
371,528270,1200
372,528270,1330
373,528270,1240
374,528270,1190
375,528270,1260
376,528270,1270
377,528270,1270
378,528270,1170
379,528270,1220
380,528270,1230
381,528270,1200
382,528270,1350
383,528270,1210
384,528270,1210
385,528270,1240
386,528270,1200
387,528270,1200
388,528272,1270
389,528272,1340
390,528272,1210
391,528272,1560
392,528273,1220
393,528273,1220
394,528273,1240
395,528273,1230
396,528276,1220
397,528276,1240
398,528276,1360
399,528276,1180
400,528276,1180
401,528276,1210
402,528276,1210
403,528276,1230
404,528276,1240
405,528276,1230
406,528276,1990
407,528277,1220
408,528277,1250
409,528277,1220
410,528277,1200
411,528277,1230
412,528277,1190
413,528277,1260
414,528277,1220
415,528277,1210
416,528277,1180
417,528278,1860
418,528278,1290
419,528278,1210
420,528278,1240
421,528278,1170
422,528278,1230
423,528278,1250
424,528278,1240
425,528278,1200
426,528278,1240
427,528278,1250
428,528278,1180
429,528278,1230
430,528278,1370
431,528278,1340
432,528278,1220
433,528278,1180
434,528278,1740
435,528278,1240
436,528278,1250
437,528281,1170
438,528281,1370
439,528281,1260
440,528283,1410
441,528283,1180
442,528283,1220
443,528283,1220
444,528285,1310
445,528285,1220
446,528286,1230
447,528286,1200
448,528286,1250
449,528286,1550
450,528286,1310
451,528286,1240
452,528286,1230
453,528286,1190
454,528286,1200
455,528286,1180
456,528286,1250
457,528286,1220
458,528286,1200
459,528286,1210
460,528288,1240
461,528288,1240
462,528288,1230
463,528288,1620
464,528291,1190
465,528291,1290
466,528291,1260
467,528291,1220
468,528292,1340
469,528292,1250
470,528292,1200
471,528292,1230
472,528292,1190
473,528292,1220
474,528293,1200
475,528293,1220
476,528293,1160
477,528293,1180
478,528293,1190
479,528293,1220
480,528293,1180
481,528293,1240
482,528295,1430
483,528295,1190
484,528295,1230
485,528295,1210
486,528300,1390
487,528301,1200
488,528301,1180
489,528302,1200
490,528302,1270
491,528303,1180
492,528303,1270
493,528303,1200
494,528303,1210
495,528304,1220
496,528304,1260
497,528306,1240
498,528306,1180
499,528306,1230
500,528306,1510
501,528306,1180
502,528306,1210
503,528306,1270
504,528307,1200
505,528307,1230
506,528307,1250
507,528307,1220
508,528307,1220
509,528307,1900
510,528307,1270
511,528307,2210
512,528307,1260
513,528307,1310
514,528307,1210
515,528307,1240
516,528307,1200
517,528307,1180
518,528307,1210
519,528307,1240
520,528307,1240
521,528307,1240
522,528307,1220
523,528307,1210
524,528307,1230
525,528308,1260
526,528308,1210
527,528308,1260
528,528308,1190
529,528308,1230
530,528308,1200
531,528308,1210
532,528308,1260
533,528309,1260
534,528309,1220
535,528309,1220
536,528310,1210
537,528310,1230
538,528311,1220
539,528311,1180
540,528311,1220
541,528311,1250
542,528311,1260
543,528311,1370
544,528312,1280
545,528312,1200
546,528314,1230
547,528314,1170
548,528314,1200
549,528314,1190
550,528314,1220
551,528314,1220
552,528316,1220
553,528316,1240
554,528316,1220
555,528316,1210
556,528317,1220
557,528317,1220
558,528317,1200
559,528317,1210
560,528317,1210
561,528317,1190
562,528317,1190
563,528317,1220
564,528317,1190
565,528317,1190
566,528317,1240
567,528318,1280
568,528318,1210
569,528318,1190
570,528318,1230
571,528318,1200
572,528318,1210
573,528318,1410
574,528318,1220
575,528318,1240
576,528318,1340
577,528318,1240
578,528318,1230
579,528318,1210
580,528318,1610
581,528318,1230
582,528318,1180
583,528318,1230
584,528318,1270
585,528318,1200
586,528318,1280
587,528319,1210
588,528319,1370
589,528319,2290
590,528319,1220
591,528323,1230
592,528323,1190
593,528323,1240
594,528323,1200
595,528323,1250
596,528323,1260
597,528323,1270
598,528323,1420
599,528324,1170
600,528324,1210
601,528324,1180
602,528324,1220
603,528325,1500
604,528325,1250
605,528325,1240
606,528325,1190
607,528327,1180
608,528327,1210
609,528332,1420
610,528334,1250
611,528334,1200
612,528338,1210
613,528338,1250
614,528342,1160
615,528342,1200
616,528342,1210
617,528342,1290
618,528342,1220
619,528342,1220
620,528342,1480
621,528342,1200
622,528342,1200
623,528342,1240
624,528344,1270
625,528344,1270
626,528344,1200
627,528344,1190
628,528344,1230
629,528344,2320
630,528345,1230
631,528345,1780
632,528345,1210
633,528345,1190
634,528345,1160
635,528345,1220
636,528345,1170
637,528346,1280
638,528346,1240
639,528346,1210
640,528346,1280
641,528347,1240
642,528347,1270
643,528349,1270
644,528349,1250
645,528350,1210
646,528350,1240
647,528350,1220
648,528350,1220
649,528351,1360
650,528351,2000
651,528351,1220
652,528351,1320
653,528352,1250
654,528352,1220
655,528355,1330
656,528355,1220
657,528357,1400
658,528358,1210
659,528358,1240
660,528359,1230
661,528359,1420
662,528359,1530
663,528359,1570
