Index,GHC,Measurement
271,510284,1248.353
272,510284,1290.669
273,510286,1169.452
274,510286,902.312
275,510286,1130.697
276,510288,856.409
277,510289,1074.288
278,510294,1105.855
279,510295,929.833
280,510295,1131.174
281,510295,950.591
282,510296,993.877
283,510296,1108.83
284,510297,1076.026
285,510297,935.443
286,510298,937.484
287,510298,1025.855
288,510298,1031.752
289,510298,1053.515
290,510298,931.742
291,510298,1133.528
292,510300,1049.824
293,510300,1145.355
294,510303,1459.374
295,510303,860.936
296,510304,854.84
297,510307,1106.374
298,510307,1153.093
299,510307,900.718
300,510307,940.995
301,510307,1055.192
302,510307,1051.85
303,510307,880.242
304,510310,1635.432
305,510310,1246.866
306,510310,1091.051
307,510310,917.846
308,510310,964.673
309,510310,1029.616
310,510310,1062.626
311,510310,1190.864
312,510310,928.211
313,510310,1088.481
314,510310,1282.415
315,510310,930.337
316,510310,894.807
317,510310,986.566
318,510310,900.84
319,510310,1082.014
320,510310,1149.422
321,510310,978.058
322,510310,960.298
323,510310,1040.794
324,510310,1136.73
325,510313,1238.63
326,510313,1206.073
327,510313,1342.551
328,510313,1051.14
329,510313,1102.867
330,510313,1091.057
331,510313,1216.41
332,510313,1119.101
333,510313,1217.164
334,510313,1097.909
335,510313,1127.804
336,510313,1398.983
337,510314,1097.998
338,510314,1152.397
339,510314,1221.28
340,510314,973.376
341,510314,858.196
342,510314,1065.959
343,510314,1160.662
344,510314,1250.322
345,510315,897.254
346,510316,940.772
347,510316,934.965
348,510317,900.148
349,510318,906.837
350,510318,843.261
351,510318,946.162
352,510318,1146.587
353,510320,1047.226
354,510320,1096.62
355,510320,1082.224
356,510320,1199.693
357,510320,1149.971
358,510320,1146.608
359,510321,1056.139
360,510321,1114.344
361,510322,1364.207
362,510322,1017.909
363,510322,1554.574
364,510322,955.337
365,510322,899.286
366,510323,1027.469
367,510323,937.855
368,510323,1139.865
369,510323,1088.495
370,510323,1227.167
371,510323,891.558
372,510324,1034.942
373,510324,879.491
374,510324,1091.719
375,510324,1046.709
376,510326,1146.002
377,510327,1068.452
378,510327,1123.296
379,510327,1157.1
380,510327,944.15
381,510330,1152.902
382,510332,897.424
383,510332,858.296
384,510332,883.971
385,510332,930.539
386,510332,1031.209
387,510332,866.903
388,510332,1083.295
389,510332,1133.853
390,510336,1351.865
391,510336,1092.647
392,510338,1145.83
393,510338,1281.092
394,510339,1062.507
395,510339,898.722
396,510340,924.642
397,510341,1142.206
398,510341,878.478
399,510341,1131.877
400,510341,1154.474
401,510342,1067.19
402,510342,931.66
403,510342,1146.872
404,510342,852.519
405,510342,1100.029
406,510343,1210.515
407,510344,1001.359
408,510344,1034.038
409,510344,918.37
410,510344,1425.927
411,510344,1048.149
412,510344,1156.377
413,510345,1114.38
414,510345,1123.593
415,510345,880.202
416,510345,1320.231
417,510346,1423.916
418,510346,1358.154
419,510346,974.074
420,510346,930.521
421,510348,1059.074
422,510348,1343.003
423,510349,1145.806
424,510349,917.863
425,510351,1182.099
426,510353,1093.208
427,510356,1156.719
428,510356,897.852
429,510356,1009.952
430,510357,941.019
431,510357,891.415
432,510357,1124.961
433,510357,1312.371
434,510358,1146.967
435,510362,854.85
436,510362,996.049
437,510363,909.336
438,510363,1017.167
439,510367,1115.572
440,510367,1111.015
441,510367,1117.573
442,510367,1195.065
443,510367,1122.909
444,510367,1200.283
445,510367,1010.824
446,510367,1290.897
447,510367,901.265
448,510367,1105.33
449,510367,1223.498
450,510367,879.1
451,510368,911.704
452,510368,1111.142
453,510369,1420.142
454,510369,1077.556
455,510369,890.033
456,510369,1081.086
457,510371,1151.576
458,510371,1029.099
459,510372,1045.857
460,510372,1146.227
461,510373,1158.315
462,510373,888.907
463,510373,1161.605
464,510373,1060.391
465,510373,1025.788
466,510373,1315.396
467,510373,1681.985
468,510373,883.834
469,510373,1143.065
470,510373,1156.064
471,510373,1071.313
472,510373,996.089
473,510373,901.54
474,510373,1098.365
475,510373,951.253
476,510374,1323.827
477,510374,1840.536
478,510374,857.083
479,510374,1076.239
480,510376,1193.834
481,510376,1292.05
482,510378,1002.37
483,510378,1147.428
484,510378,1131.797
485,510379,943.328
486,510379,1117.636
487,510380,1062.766
488,510380,920.436
489,510381,1147.145
490,510381,1490.74
491,510381,1449.147
492,510381,856.513
493,510381,1141.705
494,510381,1221.507
495,510381,1095.005
496,510382,1363.428
497,510382,1284.034
498,510382,1049.041
499,510382,1561.032
500,510384,1110.233
501,510384,1325.312
502,510384,1143.81
503,510384,1216.565
504,510384,1420.187
